Acquisition Date,DIV,Genotype,Dish,Trial,Magnification,Chamber,Neuron,FPS,Bitdepth,Peak Num,Peak Location (s),Peak Value,Amplitude,FWHM (s),Mean Rise Rate (s^-1),Stdev Mean Rise Rate(s^-1),Peak Rise Rate (s^-1),Mean Fall Rate(s^-1),Stdev Mean Fall Rate(s^-1),Peak Fall Rate (s^-1),Frequency (Hz),I - Maximum,I - Minimum,I - Mean,I - Stdev,dI/dt - Maximum,dI/dt - Minimum,dI/dt - Mean,dI/dt - Stdev,I - Start,I - End
mm/dd/yyyy,,WT,,,20X,Microwell,1,1,16,1,41,1.788339,0.844955,3.053977,0.39417,0.444797,0.708689,-0.24316,0,-0.24316,0,2.013275,0.989986,1.359063,0.228721,0.708689,-0.533962,0.000056,0.057257,1.134948,1.164412
mm/dd/yyyy,,WT,,,20X,Microwell,1,1,16,2,73,1.846643,0.400056,64.892622,0.04467,0.047931,0.186545,-0.017522,0.011254,-0.041097,0.03125,2.013275,0.989986,1.359063,0.228721,0.708689,-0.533962,0.000056,0.057257,1.134948,1.164412
mm/dd/yyyy,,WT,,,20X,Microwell,1,1,16,3,181,1.78265,0.584958,24.107311,0.056188,0.12001,0.352714,-0.035925,0.032558,-0.096626,0.009259,2.013275,0.989986,1.359063,0.228721,0.708689,-0.533962,0.000056,0.057257,1.134948,1.164412
mm/dd/yyyy,,WT,,,20X,Microwell,1,1,16,4,253,2.013275,0.676658,26.846388,0.133517,0.140338,0.388237,-0.021048,0.016943,-0.050371,0.013889,2.013275,0.989986,1.359063,0.228721,0.708689,-0.533962,0.000056,0.057257,1.134948,1.164412
mm/dd/yyyy,,WT,,,20X,Microwell,2,1,16,1,41,1.369525,0.516461,2.660823,0.348797,0,0.348797,-0.167664,0,-0.167664,0,1.660301,0.648746,1.061341,0.210589,0.691609,-0.283648,-0.000669,0.041328,1.001107,0.648746
mm/dd/yyyy,,WT,,,20X,Microwell,2,1,16,2,62,1.580371,0.768219,76.062016,0.045498,0.067514,0.348797,-0.012374,0.008779,-0.031533,0.047619,1.660301,0.648746,1.061341,0.210589,0.691609,-0.283648,-0.000669,0.041328,1.001107,0.648746
mm/dd/yyyy,,WT,,,20X,Microwell,2,1,16,3,467,1.660301,0.962558,21.197313,0.119989,0.280059,0.691609,-0.026925,0.010482,-0.041682,0.002469,1.660301,0.648746,1.061341,0.210589,0.691609,-0.283648,-0.000669,0.041328,1.001107,0.648746
mm/dd/yyyy,,WT,,,20X,Microwell,3,1,16,1,41,1.420052,0.577915,2.94744,0.387069,0,0.387069,-0.190846,0,-0.190846,0,1.64144,0.827407,1.282596,0.159336,0.387069,-0.306488,0.000535,0.034381,0.933674,1.215719
mm/dd/yyyy,,WT,,,20X,Microwell,3,1,16,2,74,1.64144,0.788506,132.289453,0.038671,0.063419,0.387069,-0.016052,0.012424,-0.043871,0.030303,1.64144,0.827407,1.282596,0.159336,0.387069,-0.306488,0.000535,0.034381,0.933674,1.215719
mm/dd/yyyy,,WT,,,20X,Microwell,3,1,16,3,262,1.507929,0.242669,18.681197,0.026283,0.01196,0.04098,-0.024014,0.018399,-0.044684,0.005319,1.64144,0.827407,1.282596,0.159336,0.387069,-0.306488,0.000535,0.034381,0.933674,1.215719
mm/dd/yyyy,,WT,,,20X,Microwell,3,1,16,4,481,1.609904,0.43957,17.228112,0.033274,0.01881,0.066846,-0.026992,0.012446,-0.045362,0.004566,1.64144,0.827407,1.282596,0.159336,0.387069,-0.306488,0.000535,0.034381,0.933674,1.215719
mm/dd/yyyy,,WT,,,20X,Microwell,4,1,16,1,41,1.670201,0.732385,3.039693,0.335101,0.41816,0.630785,-0.137058,0,-0.137058,0,1.99369,0.9685,1.372377,0.25035,0.630785,-0.266895,0.000137,0.042257,1.01629,1.088261
mm/dd/yyyy,,WT,,,20X,Microwell,4,1,16,2,88,1.99369,0.7142,93.244822,0.03452,0.028862,0.102776,-0.027952,0.020253,-0.072739,0.021277,1.99369,0.9685,1.372377,0.25035,0.630785,-0.266895,0.000137,0.042257,1.01629,1.088261
mm/dd/yyyy,,WT,,,20X,Microwell,4,1,16,3,262,1.604635,0.348271,30.205166,0.038378,0.049246,0.169326,-0.021498,0.012657,-0.040664,0.005747,1.99369,0.9685,1.372377,0.25035,0.630785,-0.266895,0.000137,0.042257,1.01629,1.088261
mm/dd/yyyy,,WT,,,20X,Microwell,4,1,16,4,479,1.363865,0.204904,20.031358,0.029189,0.011742,0.043375,-0.017817,0.013967,-0.039033,0.004608,1.99369,0.9685,1.372377,0.25035,0.630785,-0.266895,0.000137,0.042257,1.01629,1.088261
mm/dd/yyyy,,WT,,,20X,Microwell,5,1,16,1,41,1.502185,0.65467,2.919567,0.461951,0,0.461951,-0.192718,0,-0.192718,0,1.618987,0.798869,1.138777,0.206233,0.461951,-0.296938,0.000272,0.036851,0.8269,0.970301
mm/dd/yyyy,,WT,,,20X,Microwell,5,1,16,2,61,1.595797,0.285968,19.053359,0.027749,0.01529,0.045782,-0.023364,0.015211,-0.045727,0.05,1.618987,0.798869,1.138777,0.206233,0.461951,-0.296938,0.000272,0.036851,0.8269,0.970301
mm/dd/yyyy,,WT,,,20X,Microwell,5,1,16,3,121,1.618987,0.474625,134.931366,0.018966,0.012474,0.05434,-0.020689,0.017044,-0.091618,0.016667,1.618987,0.798869,1.138777,0.206233,0.461951,-0.296938,0.000272,0.036851,0.8269,0.970301
mm/dd/yyyy,,WT,,,20X,Microwell,6,1,16,1,41,1.509802,0.527967,3.166349,0.254901,0.272303,0.447448,-0.082497,0,-0.082497,0,1.62924,0.986997,1.218311,0.157796,0.447448,-0.204507,-0.000064,0.035922,1.094925,1.061275
mm/dd/yyyy,,WT,,,20X,Microwell,6,1,16,2,66,1.62924,0.763875,64.032685,0.050787,0.091987,0.447448,-0.017875,0.012194,-0.051995,0.04,1.62924,0.986997,1.218311,0.157796,0.447448,-0.204507,-0.000064,0.035922,1.094925,1.061275
mm/dd/yyyy,,WT,,,20X,Microwell,6,1,16,3,181,1.453095,0.399104,21.905804,0.043431,0.076195,0.214273,-0.031597,0.03092,-0.082641,0.008696,1.62924,0.986997,1.218311,0.157796,0.447448,-0.204507,-0.000064,0.035922,1.094925,1.061275
mm/dd/yyyy,,WT,,,20X,Microwell,6,1,16,4,256,1.447556,0.29936,11.867165,0.038973,0.046444,0.120823,-0.016377,0.013357,-0.037643,0.013333,1.62924,0.986997,1.218311,0.157796,0.447448,-0.204507,-0.000064,0.035922,1.094925,1.061275
mm/dd/yyyy,,WT,,,20X,Microwell,6,1,16,5,487,1.604295,0.628215,17.375656,0.040586,0.018308,0.063955,-0.047161,0.021604,-0.074278,0.004329,1.62924,0.986997,1.218311,0.157796,0.447448,-0.204507,-0.000064,0.035922,1.094925,1.061275
mm/dd/yyyy,,WT,,,20X,Microwell,7,1,16,1,41,1.683686,0.744524,3.035145,0.341843,0.383139,0.612763,-0.189045,0,-0.189045,0,1.833411,0.937343,1.440968,0.186818,0.612763,-0.551263,0.000555,0.052682,1.04753,1.340258
mm/dd/yyyy,,WT,,,20X,Microwell,7,1,16,2,66,1.833411,1.033174,222.574376,0.060044,0.101949,0.612763,-0.026524,0.022211,-0.11465,0.04,1.833411,0.937343,1.440968,0.186818,0.612763,-0.551263,0.000555,0.052682,1.04753,1.340258
mm/dd/yyyy,,WT,,,20X,Microwell,7,1,16,3,181,1.776265,0.346182,23.03682,0.050653,0.082437,0.216157,-0.044684,0.044766,-0.11465,0.008696,1.833411,0.937343,1.440968,0.186818,0.612763,-0.551263,0.000555,0.052682,1.04753,1.340258
mm/dd/yyyy,,WT,,,20X,Microwell,7,1,16,4,248,1.761249,0.373708,4.998375,0.199791,0,0.199791,-0.100433,0.090753,-0.164605,0.014925,1.833411,0.937343,1.440968,0.186818,0.612763,-0.551263,0.000555,0.052682,1.04753,1.340258
mm/dd/yyyy,,WT,,,20X,Microwell,8,1,16,1,41,1.591929,0.761305,2.777504,0.535248,0,0.535248,-0.226057,0,-0.226057,0,1.591929,0.602168,1.046863,0.073497,0.535248,-0.760705,0.000053,0.050355,1.018035,1.046198
mm/dd/yyyy,,WT,,,20X,Microwell,8,1,16,2,60,1.174085,0.196229,40.649441,0.087955,0.132673,0.535248,-0.012938,0.009399,-0.032027,0.052632,1.591929,0.602168,1.046863,0.073497,0.535248,-0.760705,0.000053,0.050355,1.018035,1.046198
mm/dd/yyyy,,WT,,,20X,Microwell,8,1,16,3,181,1.186012,0.357054,17.766933,0.047745,0.084671,0.219949,-0.085277,0.038902,-0.112784,0.008264,1.591929,0.602168,1.046863,0.073497,0.535248,-0.760705,0.000053,0.050355,1.018035,1.046198
mm/dd/yyyy,,WT,,,20X,Microwell,8,1,16,4,256,1.180126,0.165134,11.199188,0.031161,0.022215,0.061523,-0.018901,0.013014,-0.035048,0.013333,1.591929,0.602168,1.046863,0.073497,0.535248,-0.760705,0.000053,0.050355,1.018035,1.046198
mm/dd/yyyy,,WT,,,20X,Microwell,8,1,16,5,354,1.215374,0.26437,51.767621,0.018492,0.015419,0.04964,-0.023352,0.025995,-0.097326,0.010204,1.591929,0.602168,1.046863,0.073497,0.535248,-0.760705,0.000053,0.050355,1.018035,1.046198
mm/dd/yyyy,,WT,,,20X,Microwell,8,1,16,6,467,1.122868,0.211843,6.951592,0.042588,0.055486,0.081823,-0.07235,0.03196,-0.094949,0.00885,1.591929,0.602168,1.046863,0.073497,0.535248,-0.760705,0.000053,0.050355,1.018035,1.046198
mm/dd/yyyy,,WT,,,20X,Microwell,8,1,16,7,475,1.10219,0.13515,6.361186,0.028792,0.016243,0.046642,-0.027685,0.030201,-0.049041,0.125,1.591929,0.602168,1.046863,0.073497,0.535248,-0.760705,0.000053,0.050355,1.018035,1.046198
mm/dd/yyyy,,WT,,,20X,Microwell,9,1,16,1,41,1.471598,0.533168,3.181063,0.235799,0.296488,0.445447,-0.174754,0,-0.174754,0,1.472284,0.961087,1.180217,0.08745,0.445447,-0.288766,0.000138,0.036366,1.062802,1.135377
mm/dd/yyyy,,WT,,,20X,Microwell,9,1,16,2,43,1.410028,0,0.695979,0,0,0.445447,0,0,-0.039418,0.5,1.472284,0.961087,1.180217,0.08745,0.445447,-0.288766,0.000138,0.036366,1.062802,1.135377
mm/dd/yyyy,,WT,,,20X,Microwell,9,1,16,3,60,1.472284,0.608186,54.927871,0.061289,0.097999,0.18376,-0.0151,0.010504,-0.073181,0.058824,1.472284,0.961087,1.180217,0.08745,0.445447,-0.288766,0.000138,0.036366,1.062802,1.135377
mm/dd/yyyy,,WT,,,20X,Microwell,9,1,16,4,181,1.35486,0.346782,21.524148,0.03239,0.06244,0.196987,-0.028251,0.027044,-0.139476,0.008264,1.472284,0.961087,1.180217,0.08745,0.445447,-0.288766,0.000138,0.036366,1.062802,1.135377
mm/dd/yyyy,,WT,,,20X,Microwell,9,1,16,5,248,1.386846,0.392177,5.764455,0.108893,0.124584,0.046546,-0.058615,0.070151,-0.037257,0.014925,1.472284,0.961087,1.180217,0.08745,0.445447,-0.288766,0.000138,0.036366,1.062802,1.135377
mm/dd/yyyy,,WT,,,20X,Microwell,9,1,16,6,355,1.271279,0.115345,7.121796,0.043436,0.004398,0.096242,-0.016266,0.016082,-0.080289,0.009346,1.472284,0.961087,1.180217,0.08745,0.445447,-0.288766,0.000138,0.036366,1.062802,1.135377
mm/dd/yyyy,,WT,,,20X,Microwell,9,1,16,7,467,1.235759,0.222512,5.652728,0.052049,0.062499,0.042891,-0.066356,0.019705,-0.02502,0.008929,1.472284,0.961087,1.180217,0.08745,0.445447,-0.288766,0.000138,0.036366,1.062802,1.135377
mm/dd/yyyy,,WT,,,20X,Microwell,10,1,16,1,41,1.508207,0.591982,3.133272,0.254104,0.285908,0.456271,-0.171612,0,-0.171612,0,1.649726,0.927546,1.288285,0.135244,0.456271,-0.338889,0.000287,0.038778,1.018013,1.169192
mm/dd/yyyy,,WT,,,20X,Microwell,10,1,16,2,71,1.649726,0.768876,47.002762,0.037634,0.029804,0.11069,-0.021792,0.016954,-0.05021,0.033333,1.649726,0.927546,1.288285,0.135244,0.456271,-0.338889,0.000287,0.038778,1.018013,1.169192
mm/dd/yyyy,,WT,,,20X,Microwell,10,1,16,3,181,1.462837,0.279672,16.066385,0.071665,0.076877,0.186827,-0.038494,0.015768,-0.053872,0.009091,1.649726,0.927546,1.288285,0.135244,0.456271,-0.338889,0.000287,0.038778,1.018013,1.169192
mm/dd/yyyy,,WT,,,20X,Microwell,10,1,16,4,248,1.499137,0.234848,4.468188,0.075284,0.080636,0.132302,-0.15,0,-0.15,0.014925,1.649726,0.927546,1.288285,0.135244,0.456271,-0.338889,0.000287,0.038778,1.018013,1.169192
mm/dd/yyyy,,WT,,,20X,Microwell,10,1,16,5,257,1.51795,0.3,13.400338,0.018883,0.024215,0.067088,-0.036721,0.016242,-0.049327,0.111111,1.649726,0.927546,1.288285,0.135244,0.456271,-0.338889,0.000287,0.038778,1.018013,1.169192
mm/dd/yyyy,,WT,,,20X,Microwell,10,1,16,6,354,1.410122,0.13407,3.995322,0.038331,0.006294,0.042782,-0.028704,0.021219,-0.043708,0.010309,1.649726,0.927546,1.288285,0.135244,0.456271,-0.338889,0.000287,0.038778,1.018013,1.169192
mm/dd/yyyy,,WT,,,20X,Microwell,10,1,16,7,428,1.303851,0.272433,52.154172,0.022471,0.015502,0.060248,-0.011095,0.007783,-0.029419,0.013514,1.649726,0.927546,1.288285,0.135244,0.456271,-0.338889,0.000287,0.038778,1.018013,1.169192
mm/dd/yyyy,,WT,,,20X,Microwell,10,1,16,8,475,1.298948,0.129419,7.145398,0.033467,0.01828,0.054082,-0.01593,0.011636,-0.025526,0.021277,1.649726,0.927546,1.288285,0.135244,0.456271,-0.338889,0.000287,0.038778,1.018013,1.169192
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,1,41,1.746006,0,0.667774,0,0,0.220316,0,0,-0.531772,0,2.376462,0.967941,1.470796,0.197822,0.636278,-0.531772,0.000257,0.060105,1.247703,1.383171
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,2,43,1.75282,0.657059,3.111661,0.220316,0,0.025794,-0.325123,0.292246,-0.091218,0.5,2.376462,0.967941,1.470796,0.197822,0.636278,-0.531772,0.000257,0.060105,1.247703,1.383171
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,3,62,1.795243,0.074979,7.469773,0.020964,0.00683,0.151211,-0.034322,0.049533,-0.082106,0.052632,2.376462,0.967941,1.470796,0.197822,0.636278,-0.531772,0.000257,0.060105,1.247703,1.383171
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,4,67,1.817304,0.762218,42.738521,0.053568,0.047699,0.23196,-0.032371,0.021006,-0.1362,0.2,2.376462,0.967941,1.470796,0.197822,0.636278,-0.531772,0.000257,0.060105,1.247703,1.383171
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,5,181,1.897817,0.551535,28.672389,0.051671,0.070827,0.069418,-0.049588,0.043051,-0.041223,0.008772,2.376462,0.967941,1.470796,0.197822,0.636278,-0.531772,0.000257,0.060105,1.247703,1.383171
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,6,225,1.683218,0.110641,1.862594,0.069418,0,0.182696,-0.041223,0,-0.156642,0.022727,2.376462,0.967941,1.470796,0.197822,0.636278,-0.531772,0.000257,0.060105,1.247703,1.383171
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,7,248,1.79151,0.284566,3.500857,0.093045,0.126786,0.328008,-0.156642,0,-0.112782,0.043478,2.376462,0.967941,1.470796,0.197822,0.636278,-0.531772,0.000257,0.060105,1.247703,1.383171
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,8,254,2.376462,1.097927,10.58062,0.148319,0.112309,0.047489,-0.071267,0.03899,-0.069079,0.166667,2.376462,0.967941,1.470796,0.197822,0.636278,-0.531772,0.000257,0.060105,1.247703,1.383171
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,9,327,1.573909,0.116567,1.641069,0.047489,0,0.111033,-0.069079,0,-0.068165,0.013699,2.376462,0.967941,1.470796,0.197822,0.636278,-0.531772,0.000257,0.060105,1.247703,1.383171
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,10,351,1.600825,0.179198,2.03489,0.111033,0,0.036236,-0.068165,0,-0.077303,0.041667,2.376462,0.967941,1.470796,0.197822,0.636278,-0.531772,0.000257,0.060105,1.247703,1.383171
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,11,356,1.543338,0.113539,2.280254,0.036236,0,0.0401,-0.077303,0,-0.0908,0.2,2.376462,0.967941,1.470796,0.197822,0.636278,-0.531772,0.000257,0.060105,1.247703,1.383171
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,12,416,1.454104,0.1309,1.682063,0.0401,0,0.085787,-0.0908,0,-0.062213,0.016667,2.376462,0.967941,1.470796,0.197822,0.636278,-0.531772,0.000257,0.060105,1.247703,1.383171
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,13,421,1.480368,0.108735,22.594764,0.03712,0.026273,0.166823,-0.030628,0.02134,-0.146538,0.2,2.376462,0.967941,1.470796,0.197822,0.636278,-0.531772,0.000257,0.060105,1.247703,1.383171
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,14,467,1.494022,0.358866,5.219293,0.088437,0.110855,0.039108,-0.063057,0.07458,-0.044643,0.021739,2.376462,0.967941,1.470796,0.197822,0.636278,-0.531772,0.000257,0.060105,1.247703,1.383171
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,15,478,1.426405,0.139307,8.557589,0.023461,0.016029,0.043155,-0.02362,0.014078,-0.043181,0.090909,2.376462,0.967941,1.470796,0.197822,0.636278,-0.531772,0.000257,0.060105,1.247703,1.383171
mm/dd/yyyy,,WT,,,20X,Microwell,12,1,16,1,30,1.03863,0.078722,1.76785,0.053437,0,0.053437,-0.025285,0,-0.025285,0,1.716073,0.940716,1.303153,0.15356,0.68141,-0.217962,0.000019,0.049503,1.209647,1.219594
mm/dd/yyyy,,WT,,,20X,Microwell,12,1,16,2,36,1.02371,0,0.869167,0,0,0.68141,0,0,-0.159532,0.166667,1.716073,0.940716,1.303153,0.15356,0.68141,-0.217962,0.000019,0.049503,1.209647,1.219594
mm/dd/yyyy,,WT,,,20X,Microwell,12,1,16,3,41,1.716073,0.761879,3.542807,0.358036,0.457319,0.081475,-0.159532,0,-0.052659,0.2,1.716073,0.940716,1.303153,0.15356,0.68141,-0.217962,0.000019,0.049503,1.209647,1.219594
mm/dd/yyyy,,WT,,,20X,Microwell,12,1,16,4,43,1.670267,0,0.760887,0,0,0.065795,0,0,-0.002335,0.5,1.716073,0.940716,1.303153,0.15356,0.68141,-0.217962,0.000019,0.049503,1.209647,1.219594
mm/dd/yyyy,,WT,,,20X,Microwell,12,1,16,5,70,1.698457,0.495871,47.300894,0.029417,0.021305,0.055031,-0.026966,0.014326,-0.020179,0.037037,1.716073,0.940716,1.303153,0.15356,0.68141,-0.217962,0.000019,0.049503,1.209647,1.219594
mm/dd/yyyy,,WT,,,20X,Microwell,12,1,16,6,73,1.683005,0.06813,2.136364,0.065795,0,0.065605,-0.002335,0,-0.060404,0.333333,1.716073,0.940716,1.303153,0.15356,0.68141,-0.217962,0.000019,0.049503,1.209647,1.219594
mm/dd/yyyy,,WT,,,20X,Microwell,12,1,16,7,79,1.651303,0.07521,2.616837,0.055031,0,0.396135,-0.020179,0,-0.094914,0.166667,1.716073,0.940716,1.303153,0.15356,0.68141,-0.217962,0.000019,0.049503,1.209647,1.219594
mm/dd/yyyy,,WT,,,20X,Microwell,12,1,16,8,100,1.441257,0.126008,1.043055,0.065605,0,0.071622,-0.060404,0,-0.047875,0.047619,1.716073,0.940716,1.303153,0.15356,0.68141,-0.217962,0.000019,0.049503,1.209647,1.219594
mm/dd/yyyy,,WT,,,20X,Microwell,12,1,16,9,181,1.625866,0.637484,17.799562,0.094922,0.16887,0.284497,-0.043376,0.037824,-0.166594,0.012346,1.716073,0.940716,1.303153,0.15356,0.68141,-0.217962,0.000019,0.049503,1.209647,1.219594
mm/dd/yyyy,,WT,,,20X,Microwell,12,1,16,10,200,1.384499,0.119497,1.248017,0.071622,0,0.046109,-0.047875,0,-0.054386,0.052632,1.716073,0.940716,1.303153,0.15356,0.68141,-0.217962,0.000019,0.049503,1.209647,1.219594
mm/dd/yyyy,,WT,,,20X,Microwell,12,1,16,11,248,1.649955,0.548587,7.382432,0.112043,0.149499,0.044363,-0.091713,0.065672,-0.022779,0.020833,1.716073,0.940716,1.303153,0.15356,0.68141,-0.217962,0.000019,0.049503,1.209647,1.219594
