0.016667,1.0446,0.81142,0.93656,0.9948,0.99621,0.76703,0.8679,0.9391,1.6477,0.97354,0.89805,0.71144,0.88256
0.033333,1.0504,0.81313,0.92468,0.99447,1.0012,0.75228,0.84192,0.97653,1.647,1.0035,0.92211,0.72007,0.87857
0.05,1.0411,0.82494,0.93607,0.99312,1.0059,0.75937,0.86498,1.0723,1.5731,1.0223,0.96445,0.71389,0.87419
0.066667,1.0436,0.81604,0.90981,0.99157,1.0114,0.80076,0.87066,1.1263,1.5935,1.0299,0.9649,0.71021,0.87098
0.083333,1.0551,0.82312,0.94207,1.005,1.0085,0.81728,0.86989,1.2285,1.6584,0.9948,0.95952,0.70684,0.87961
0.1,1.0561,0.81976,0.93623,0.99449,1.0084,0.80356,0.88165,1.2732,1.6276,0.97351,0.98008,0.71114,0.88334
0.11667,1.0442,0.82762,0.9235,0.992,1.0207,0.80194,0.88667,1.2983,1.5762,0.98903,0.97372,0.7236,0.86649
0.13333,1.0388,0.82892,0.94755,0.99804,1.0292,0.82759,0.88977,1.2763,1.5174,0.99321,0.99189,0.728,0.88194
0.15,1.03,0.8352,0.95219,0.9966,1.0349,0.84225,0.88556,1.2197,1.6163,0.99387,0.98254,0.72081,0.8796
0.16667,1.0505,0.85119,0.9414,1.0215,1.0686,0.86068,0.87736,1.2197,1.71,1.034,1.0192,0.72212,0.87946
0.18333,1.0486,0.84816,0.95235,1.0117,1.0612,0.83724,0.9046,1.1548,1.6648,1.0077,1.0426,0.73056,0.86337
0.2,1.0096,0.83817,0.9466,1.0084,1.0299,0.85906,0.89705,1.1215,1.6344,0.98856,1.0296,0.73999,0.88374
0.21667,1.0076,0.86251,0.96126,1.0148,1.0585,0.89423,0.90516,1.1137,1.6843,1.013,1.0403,0.77068,0.89258
0.23333,1.0191,0.85062,0.97063,1.014,1.0646,0.90669,0.93297,1.1217,1.5616,0.9857,1.0118,0.7619,0.87506
0.25,0.98472,0.84685,0.97448,1.0089,1.0623,0.91266,0.93097,1.1479,1.4381,1.0031,1.0076,0.7566,0.88401
0.26667,1.0034,0.85054,0.97419,0.99718,1.0512,0.91298,0.92193,1.1748,1.3298,1.0448,1.0382,0.79289,0.89376
0.28333,1.0102,0.85808,0.9843,0.99845,1.0553,0.97607,0.94912,1.1644,1.3504,1.0327,1.0503,0.87393,0.8839
0.3,1.0591,0.85085,0.97511,1.0273,1.0912,1.009,0.96654,1.1715,1.3112,1.0392,1.035,0.87027,0.88869
0.31667,0.93779,0.85762,0.97619,1.027,1.0864,1.0003,0.9639,1.1889,1.4113,1.0235,1.0478,0.84449,0.88667
0.33333,1.0541,0.86859,0.97702,1.012,1.0563,1.0125,0.965,1.149,1.285,1.0392,1.0642,0.8365,0.9005
0.35,1.0161,0.86415,0.97124,1.0173,1.0781,1.0546,0.98507,1.1082,1.3375,1.0251,1.0571,0.81954,0.88
0.36667,1.0258,0.87323,0.95752,1.0275,1.1093,1.0166,0.97742,1.07,1.3059,1.041,1.1016,0.82639,0.89939
0.38333,0.9997,0.8787,0.98728,1.0097,1.0709,1.0106,0.99334,1.0694,1.4011,1.0232,1.0683,0.8243,0.90236
0.4,1.0519,0.86573,0.97071,1.0052,1.0695,1.0003,0.99496,1.1142,1.4535,1.0142,1.0666,0.82198,0.904
0.41667,1.0824,0.87195,0.98035,1.0045,1.0506,1.032,1.0113,1.0949,1.3824,1.0201,1.0658,0.82954,0.90062
0.43333,1.0406,0.87988,0.9717,1.0207,1.0699,1.0314,1.0107,1.0514,1.3914,1.0478,1.0652,0.85976,0.8992
0.45,1.027,0.8814,0.98287,1.002,1.0436,1.0484,1.0083,1.0165,1.4518,1.0303,1.0488,0.87501,0.90588
0.46667,1.0319,0.88606,0.97488,1.0159,1.0625,1.0599,1.0054,1.0126,1.3734,1.0163,1.0597,0.8973,0.89616
0.48333,1.0387,0.90632,0.97129,1.0034,1.049,1.0544,1.0038,1.0346,1.3598,1.0214,1.0296,0.92152,0.89691
0.5,1.014,0.89902,0.99672,1.0154,1.0279,1.0241,1.0201,1.0453,1.3164,1.0513,1.0439,0.95976,0.91495
0.51667,0.97914,0.88623,0.97145,1.0204,1.0739,1.022,1.0429,1.0555,1.3206,1.0432,1.0355,0.95713,0.92268
0.53333,0.99711,0.87579,0.98183,1.0035,1.0438,1.0118,1.0342,1.0072,1.3238,1.0604,1.0576,0.9514,0.91037
0.55,0.98698,0.89181,1.0029,1.0396,1.0907,1.0175,1.0444,0.994,1.2401,1.0917,1.0745,0.95805,0.92105
0.56667,1.0591,0.90012,0.99608,1.0302,1.0677,0.99298,1.02,0.97059,1.3091,1.1005,1.1053,0.94811,0.91471
0.58333,1.0104,0.90268,0.98393,1.0417,1.0978,0.97643,1.0076,0.99851,1.2652,1.0258,1.0795,0.91338,0.92634
0.6,1.0189,0.91246,0.99757,1.0192,1.0238,0.9615,1.0172,1.031,1.2511,1.0303,1.0766,0.8791,0.92562
0.61667,0.99615,0.90381,0.98911,1.0204,1.0295,0.97035,1.0069,1.0518,1.2608,1.0105,1.0771,0.87133,0.93169
0.63333,1.0301,0.88968,0.99684,1.0247,1.0297,0.94967,1.0098,1.0519,1.2427,1.0288,1.0948,0.88872,0.9244
0.65,1.0691,0.90161,1.0085,1.0295,1.0341,0.95315,1.0199,1.0535,1.2404,1.0287,1.0552,0.87956,0.94272
0.66667,1.0226,0.91105,1.0261,1.0118,1.0302,0.98415,1.0007,1.0255,1.2171,1.0256,1.061,0.89844,0.92991
0.68333,0.99381,0.91429,1.0397,1.0108,1.0329,1.0155,1.0191,1.0677,1.2435,1.0487,1.0878,0.89204,0.94676
0.7,0.98559,0.92539,1.0205,1.0009,1.0136,1.032,1.028,1.0777,1.2397,1.0158,1.0614,0.88078,0.95513
0.71667,1.0474,0.9231,1.032,1.0064,1.0399,1.0181,1.0157,1.0763,1.1725,1.0369,1.0366,0.86664,0.9563
0.73333,0.99965,0.92381,1.0277,1.0209,1.0317,1.0318,1.0081,1.0826,1.1585,1.0685,1.0549,0.86853,0.95686
0.75,1.0279,0.92798,1.0392,1.0101,1.0356,1.093,1.003,1.0683,1.1168,1.0193,1.0584,0.89131,0.96854
0.76667,0.98776,0.9349,1.039,1.0043,0.99482,1.1279,1.0154,1.1105,1.1218,1.0142,1.0811,0.899,0.97353
0.78333,1.0262,0.9361,1.0598,1.0099,1.0047,1.1197,1.0133,1.1103,1.1026,1.0445,1.0742,0.94352,0.95395
0.8,0.94735,0.94518,1.0727,1.0058,0.97703,1.0771,0.9827,1.092,1.0907,1.0186,1.0862,0.95976,0.96666
0.81667,1.0031,0.94217,1.0949,1.0041,0.98306,1.0517,0.9865,1.11,1.1089,0.99926,1.0534,0.95479,0.97653
0.83333,0.93734,0.94574,1.1465,1.0006,0.99207,1.0049,0.98998,1.1028,1.0589,1.0077,1.0689,0.96621,0.96846
0.85,0.97451,0.94468,1.1751,1.0032,1.0119,0.97391,0.9931,1.0811,1.0421,0.99424,1.0343,0.92224,0.98035
0.86667,0.96335,0.96113,1.2395,1.0185,0.99898,0.96387,0.97501,1.0654,1.0464,1.0089,1.0418,0.93491,0.98276
0.88333,0.97509,0.96341,1.1895,0.99656,0.99308,0.95413,0.96853,1.1297,1.0317,0.97828,1.0132,0.90232,0.99925
0.9,0.9723,0.96819,1.1861,0.98724,0.98872,0.95106,1.0018,1.0988,1.0274,1.0106,1.0337,0.896,0.99777
0.91667,0.98305,0.96678,1.1761,1,0.98779,0.97302,0.99391,1.0885,1.0164,0.9951,1.0184,0.88555,0.99786
0.93333,1.0477,0.96873,1.1301,0.98134,0.99156,0.95904,0.99954,1.0475,1.0587,1.0426,0.99559,0.91077,0.99554
0.95,1.0922,0.98906,1.0858,0.98667,0.99423,0.99018,1.0292,1.0152,1.0516,0.99762,1.0034,0.92275,0.9905
0.96667,0.97396,0.96744,1.0518,0.98379,0.99065,1.0075,0.99227,1.0067,1.0214,1.0017,1.0099,0.96086,0.98767
0.98333,0.99542,0.98439,1.0166,0.98734,0.98967,1,0.98579,1.013,1.0194,1.0326,1.032,0.99289,0.98782
1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.0167,5.68,1.0116,3.8799,0.98063,0.97591,1.1263,3.7739,3.053,3.1778,3.5557,0.95601,3.0648,1.0192
1.0333,5.1553,1.0481,3.81,0.99658,1.0682,2.0223,3.6677,2.9854,3.6512,3.3741,1.5171,3.4017,1.1164
1.05,4.9835,1.0694,3.718,1.024,1.9296,3.3093,3.5216,2.9008,3.4636,3.172,3.8041,3.2127,1.499
1.0667,4.8334,1.1689,3.6181,1.1596,3.3934,3.4031,3.4004,2.7673,3.0307,3.0202,4.0592,3.0776,3.8289
1.0833,4.7623,1.4452,3.4887,1.6154,3.4901,3.3099,3.2581,2.7261,2.7741,2.8562,3.875,2.973,4.5071
1.1,4.6662,2.6475,3.3887,3.3349,3.7965,3.2081,3.143,2.589,2.3093,2.5674,3.6627,2.8093,4.385
1.1167,4.6463,4.4387,3.2236,3.7249,3.838,3.1051,2.9686,2.4808,1.9488,2.3109,3.357,2.6662,4.0902
1.1333,4.582,4.5738,3.0891,3.5188,3.6334,2.9914,2.7888,2.4049,1.7057,2.0718,3.0266,2.4839,3.7029
1.15,4.4294,4.3277,2.9413,3.2469,3.2965,2.8828,2.6643,2.2948,1.4709,1.871,2.5922,2.2631,3.2506
1.1667,4.4122,3.9599,2.7403,2.8238,2.8321,2.7593,2.4799,2.1731,1.2758,1.7697,2.1795,2.0637,2.767
1.1833,4.3013,3.5826,2.5898,2.2892,2.2609,2.637,2.3593,2.0809,1.1488,1.6849,1.8308,1.8818,2.372
1.2,4.2651,3.1611,2.4621,1.801,1.8894,2.5212,2.2364,1.9858,1.0651,1.5479,1.6825,1.7497,2.0555
1.2167,4.3069,2.7144,2.3555,1.3887,1.5581,2.3515,2.0915,1.8891,0.97749,1.4738,1.4907,1.5481,1.9196
1.2333,4.2197,2.1997,2.2659,1.1924,1.3773,2.2263,1.9817,1.8192,0.9635,1.459,1.3265,1.3873,1.8324
1.25,4.1084,1.7819,2.1418,1.063,1.2492,2.144,1.8995,1.7354,0.89687,1.4402,1.2207,1.2545,1.7831
1.2667,4.1501,1.5142,2.0226,1.0075,1.1361,2.0857,1.7942,1.6741,0.88688,1.4344,1.1879,1.1927,1.7115
1.2833,4.0674,1.3484,1.9197,0.95885,1.0613,2.0098,1.6908,1.6003,0.82862,1.4746,1.111,1.1321,1.6049
1.3,3.997,1.2341,1.7727,0.95704,1.003,1.878,1.561,1.5567,0.80501,1.4576,1.0068,1.073,1.4735
1.3167,4.021,1.159,1.6151,0.93269,0.93761,1.7351,1.5034,1.5569,0.81742,1.3758,0.97165,1.0449,1.4062
1.3333,3.9349,1.1248,1.4876,0.92174,0.9185,1.5995,1.4358,1.5159,0.78786,1.3548,1.0008,1.0395,1.2941
1.35,3.953,1.0861,1.3843,0.90458,0.88692,1.513,1.3214,1.4852,0.7561,1.3265,1.0129,1.0399,1.2254
1.3667,3.9142,1.0551,1.3135,0.91031,0.86348,1.4622,1.2934,1.4561,0.7799,1.2685,0.99083,1.0104,1.1956
1.3833,3.9282,1.0572,1.2268,0.89987,0.83368,1.377,1.2439,1.407,0.71764,1.2434,0.96075,1.0077,1.186
1.4,3.8164,1.0324,1.1255,0.88374,0.83066,1.3435,1.2058,1.3801,0.77929,1.1865,0.94013,1.0081,1.1864
1.4167,3.7834,1.0286,1.0663,0.87828,0.82542,1.3107,1.2061,1.3515,0.7783,1.1805,0.94022,1.0294,1.1611
1.4333,3.7296,1.0194,1.0493,0.88358,0.82483,1.2624,1.1705,1.3128,0.74764,1.1134,0.94811,1.0123,1.1511
1.45,3.7293,1.0303,0.98552,0.88552,0.82429,1.1902,1.1061,1.2853,0.7496,1.0534,0.93902,1.0054,1.1268
1.4667,3.7798,1.0101,0.95276,0.89296,0.80926,1.1441,1.082,1.2505,0.78361,1.0174,0.9158,0.98934,1.1132
1.4833,3.7004,1.0106,0.93635,0.89307,0.82127,1.0978,1.0538,1.2361,0.76028,1.0418,0.91552,1.0075,1.0833
1.5,3.7611,1.0282,0.9282,0.89465,0.82341,1.0584,1.0347,1.2289,0.76519,1.0386,0.93177,0.99096,1.1108
1.5167,3.717,1.0288,0.90827,0.88068,0.7881,1.0305,1.0345,1.2161,0.77773,1.0034,0.88657,0.99116,1.1008
1.5333,3.584,1.0127,0.88787,0.86713,0.78714,0.97939,1.0102,1.1997,0.76719,0.99905,0.92018,1.0172,1.0974
1.55,3.6125,0.9982,0.89523,0.87939,0.798,0.95431,1.0138,1.1523,0.77513,0.97692,0.88403,0.99941,1.0802
1.5667,3.5862,1.0102,0.86094,0.89327,0.81399,0.93541,0.98917,1.1452,0.80198,0.97603,0.92086,0.96141,1.0715
1.5833,3.5741,1.0083,0.85506,0.89702,0.81115,0.92314,0.99136,1.1107,0.79069,0.98237,0.937,0.92233,1.0665
1.6,3.6233,1.0038,0.84794,0.89254,0.79351,0.93892,1.0229,1.1062,0.80104,0.96122,0.95838,0.94244,1.062
1.6167,3.5344,1.004,0.85155,0.88941,0.80253,0.93461,1.0012,1.0723,0.79693,0.93675,0.92166,0.94069,1.0513
1.6333,3.5391,1.0229,0.83251,0.87671,0.79964,0.9217,0.98404,1.0815,0.81443,0.92549,0.92068,0.96892,1.0649
1.65,3.5388,1.0171,0.8228,0.8899,0.81144,0.90782,0.96881,1.0893,0.83667,0.92311,0.92335,0.98695,1.0526
1.6667,3.4905,1.0322,0.81203,0.88683,0.77486,0.91004,0.93681,1.0879,0.81903,0.94139,0.91958,0.97401,1.0528
1.6833,3.4535,1.0172,0.79347,0.89515,0.81256,0.90479,0.94386,1.1102,0.80279,0.90049,0.88485,0.97295,1.0575
1.7,3.3858,1.0378,0.79408,0.89656,0.81138,0.91337,0.9255,1.0572,0.80443,0.90754,0.89036,0.9567,1.0495
1.7167,3.4254,1.0124,0.81035,0.88779,0.8139,0.91032,0.93239,1.0357,0.7993,0.90469,0.87033,0.93682,1.0484
1.7333,3.3924,1.022,0.79088,0.8716,0.78779,0.89782,0.93522,1.0272,0.78831,0.93221,0.91589,0.96102,1.0646
1.75,3.3343,1.0322,0.78727,0.88087,0.79761,0.8835,0.92939,1.0256,0.79008,0.89592,0.88826,0.94738,1.0525
1.7667,3.2962,1.0415,0.81672,0.90229,0.81897,0.89029,0.94778,1.0291,0.80004,0.90763,0.91045,0.95789,1.0775
1.7833,3.3136,1.0266,0.79653,0.89658,0.81667,0.90308,0.9457,1.0221,0.78595,0.91316,0.94317,0.98999,1.0673
1.8,3.2333,1.0246,0.79477,0.89095,0.77303,0.89478,0.95972,1.0306,0.81016,0.88309,0.92101,0.98241,1.0762
1.8167,3.2396,1.0346,0.79522,0.89406,0.81576,0.9137,0.94982,1.0491,0.82087,0.90392,0.9014,1.0011,1.0863
1.8333,3.2466,1.0541,0.79978,0.8914,0.8141,0.91081,0.9249,1.029,0.80205,0.91036,0.93439,1.0029,1.0883
1.85,3.1756,1.0522,0.80161,0.89554,0.78582,0.90434,0.94668,1.0308,0.81036,0.90652,0.92405,0.9846,1.1066
1.8667,3.1585,1.0528,0.79294,0.88756,0.7897,0.89261,0.94847,1.0499,0.83139,0.90522,0.93938,0.97308,1.1119
1.8833,3.1612,1.0579,0.79656,0.89819,0.81061,0.90332,0.92415,1.0575,0.83252,0.91401,0.94505,0.96281,1.1181
1.9,3.0534,1.0553,0.7958,0.89682,0.79792,0.90651,0.92688,1.0508,0.80912,0.87829,0.93966,0.95013,1.1205
1.9167,3.0267,1.0624,0.778,0.90369,0.84498,0.91524,0.92017,1.0677,0.84182,0.90833,0.9628,0.94975,1.1081
1.9333,3.0336,1.0585,0.7865,0.89923,0.8082,0.90229,0.93413,1.065,0.83424,0.90791,0.97182,0.94622,1.1033
1.95,3.0233,1.0746,0.78207,0.90837,0.8336,0.91694,0.91375,1.0635,0.83468,0.87329,0.94794,0.94183,1.123
1.9667,2.9694,1.0772,0.7857,0.90917,0.82481,0.92984,0.91778,1.0901,0.80421,0.87991,0.93778,0.93544,1.1399
1.9833,3.0346,1.0796,0.80378,0.90311,0.81183,0.91601,0.93824,1.1197,0.82554,0.85097,0.93622,0.94181,1.1371
2,2.8972,1.0747,0.77231,0.89819,0.81238,0.91254,0.91585,1.117,0.81887,0.88291,0.92702,0.93617,1.1704
2.0167,2.9067,1.0848,0.78489,0.91415,0.85032,0.91174,0.91853,1.1085,0.84341,0.90291,0.91777,0.93287,1.1647
2.0333,2.845,1.0864,0.78103,0.9028,0.82848,0.89681,0.93253,1.1207,0.82967,0.87645,0.92088,0.94927,1.1621
2.05,2.8473,1.0862,0.79807,0.89333,0.81503,0.89336,0.94444,1.1028,0.81884,0.86602,0.9186,0.93933,1.1395
2.0667,2.8557,1.0967,0.78109,0.90742,0.82985,0.90102,0.91612,1.0822,0.84076,0.89122,0.9508,0.97615,1.1252
2.0833,2.7911,1.1016,0.8005,0.89693,0.85864,0.90551,0.92913,1.0834,0.81135,0.89148,0.93894,0.97877,1.1556
2.1,2.813,1.1045,0.80591,0.888,0.80665,0.88888,0.93968,1.1035,0.83786,0.88183,0.93826,0.99205,1.1343
2.1167,2.7808,1.107,0.77406,0.89514,0.82039,0.89779,0.9275,1.0826,0.87078,0.89317,0.92236,0.98588,1.153
2.1333,2.7488,1.1139,0.79419,0.89874,0.83047,0.88144,0.9358,1.0401,0.80892,0.86753,0.9449,0.99326,1.1474
2.15,2.7487,1.1214,0.79612,0.90534,0.86798,0.91481,0.92935,1.0762,0.84369,0.88982,0.96892,0.99682,1.148
2.1667,2.6641,1.1108,0.79771,0.87448,0.80673,0.91202,0.93572,1.0759,0.90596,0.88579,0.95643,0.99594,1.1573
2.1833,2.6688,1.1249,0.80034,0.88932,0.83198,0.91434,0.95994,1.1118,0.89705,0.8408,0.93325,0.97668,1.1536
2.2,2.7278,1.1091,0.79411,0.89642,0.88194,0.92796,0.95144,1.072,0.87473,0.88815,0.95086,0.95916,1.1373
2.2167,2.6187,1.1041,0.80563,0.88486,0.83078,0.91568,0.97013,1.0767,0.8577,0.87386,0.94767,0.95347,1.1626
2.2333,2.5848,1.1124,0.8137,0.9063,0.82121,0.90025,0.98804,1.1015,0.89276,0.89778,0.95515,0.95992,1.1606
2.25,2.6235,1.1167,0.78619,0.89841,0.82806,0.89674,0.94881,1.1114,0.90057,0.86115,0.93806,0.93513,1.1762
2.2667,2.6035,1.1125,0.8012,0.90541,0.85818,0.89468,0.96178,1.0858,0.88506,0.87232,0.94269,0.94625,1.1926
2.2833,2.5555,1.1279,0.80197,0.89438,0.83788,0.89228,0.95651,1.0972,0.90843,0.8572,0.94879,0.94855,1.1901
2.3,2.5334,1.1346,0.81767,0.89266,0.84496,0.89653,0.92309,1.0765,0.89588,0.87359,0.93914,0.97135,1.2144
2.3167,2.5304,1.1214,0.82351,0.8876,0.83958,0.88315,0.93089,1.0942,0.91807,0.86354,0.96815,0.96258,1.1978
2.3333,2.4865,1.1284,0.80244,0.88612,0.85283,0.88916,0.92237,1.0945,0.94545,0.86452,0.9658,0.96175,1.2038
2.35,2.4796,1.1264,0.81634,0.8861,0.85081,0.89082,0.94346,1.084,0.92005,0.88486,0.97363,0.95998,1.197
2.3667,2.4818,1.1553,0.82877,0.90344,0.90261,0.90262,0.95055,1.1177,0.95079,0.88311,0.98059,0.95105,1.2168
2.3833,2.4544,1.1441,0.81128,0.88682,0.85939,0.89526,0.96173,1.1153,0.9105,0.87779,0.98475,0.94366,1.2228
2.4,2.4133,1.1494,0.82418,0.90557,0.89498,0.9091,0.95852,1.1148,0.92082,0.8691,0.94685,0.92934,1.2184
2.4167,2.3846,1.1433,0.80882,0.88604,0.82979,0.91552,0.95194,1.1369,0.94245,0.84498,0.96425,0.92838,1.2192
2.4333,2.3644,1.164,0.82906,0.90866,0.87541,0.91648,0.94476,1.1431,0.94398,0.86469,0.98837,0.95007,1.2139
2.45,2.3491,1.1576,0.8221,0.90446,0.89623,0.92746,0.93004,1.1426,0.92716,0.87668,0.98173,0.95498,1.2333
2.4667,2.3016,1.173,0.81075,0.90923,0.85345,0.91608,0.93335,1.1601,0.94315,0.86926,0.98481,0.951,1.2435
2.4833,2.2941,1.165,0.80769,0.91947,0.88227,0.9258,0.92445,1.1765,0.99834,0.86994,0.99658,0.95439,1.2602
2.5,2.273,1.1667,0.83883,0.89584,0.8786,0.91747,0.93345,1.1897,0.96424,0.86913,0.99259,0.96234,1.2646
2.5167,2.2862,1.1881,0.80462,0.9001,0.86807,0.92796,0.91455,1.2102,0.91958,0.85018,0.99916,0.96254,1.2826
2.5333,2.2685,1.1875,0.84964,0.9036,0.88417,0.93995,0.92446,1.1861,0.92896,0.8798,1.0206,0.95833,1.2698
2.55,2.205,1.186,0.82936,0.88314,0.85477,0.94104,0.92297,1.2155,0.95072,0.84498,1.0028,0.92412,1.2846
2.5667,2.2079,1.207,0.85724,0.90075,0.86526,0.95732,0.93536,1.2323,0.96345,0.895,1.0596,0.96531,1.3033
2.5833,2.2015,1.21,0.84467,0.91617,0.90049,0.95506,0.92061,1.2344,0.95468,0.88872,1.0658,0.97029,1.3066
2.6,2.164,1.2129,0.82978,0.92725,0.95981,0.95752,0.90584,1.2347,0.94237,0.86662,1.0303,0.94552,1.2812
2.6167,2.1191,1.2157,0.82765,0.89415,0.86493,0.93586,0.90952,1.2159,1.0198,0.8807,1.0699,0.95514,1.2815
2.6333,2.1151,1.2052,0.8189,0.9043,0.88482,0.93587,0.91056,1.2218,0.96518,0.89405,1.0206,0.95422,1.2712
2.65,2.0877,1.1971,0.81157,0.87913,0.86263,0.92034,0.93384,1.2419,0.94841,0.85888,1.0174,0.99389,1.2813
2.6667,2.1183,1.2159,0.8318,0.89497,0.86614,0.93242,0.90818,1.2236,0.99108,0.86878,1.0065,1.0138,1.3038
2.6833,2.0703,1.2224,0.83882,0.90985,0.8998,0.95566,0.92601,1.2233,0.99137,0.86129,1.0219,1.0303,1.3163
2.7,2.0448,1.2211,0.82591,0.89587,0.86869,0.95513,0.90255,1.2045,0.97461,0.858,1.0021,1.0256,1.3131
2.7167,2.0229,1.2343,0.84071,0.88125,0.85319,0.9676,0.91051,1.2169,1.0089,0.87286,1.0198,1.034,1.3238
2.7333,1.9672,1.2564,0.83058,0.89119,0.90898,0.95134,0.89357,1.2055,1.0002,0.87057,1.0118,1.0307,1.3278
2.75,1.9823,1.2426,0.81206,0.88661,0.86577,0.96261,0.89429,1.1715,0.99545,0.86101,1.0224,1.0286,1.3315
2.7667,1.932,1.2575,0.82534,0.89256,0.85851,0.9594,0.91083,1.2071,1.013,0.84211,0.99608,1.0269,1.3303
2.7833,1.9402,1.2474,0.84621,0.90187,0.88045,0.97452,0.90601,1.209,0.98216,0.87119,1.02,1.0356,1.3297
2.8,1.8657,1.2447,0.83332,0.90622,0.84994,0.96794,0.90658,1.1936,1.033,0.86684,1.0316,1.0306,1.3457
2.8167,1.5911,1.3126,0.8165,0.92795,0.94692,0.93488,0.92097,1.1832,1.0258,0.8437,0.97349,0.98159,1.3673
2.8333,1.5377,1.2913,0.80897,0.9283,0.95184,0.91996,0.95024,1.1904,1.0275,0.83411,1.0025,0.98445,1.3687
2.85,1.5444,1.2988,0.83117,0.93085,0.92161,0.92635,0.9388,1.2053,1.0285,0.83596,0.99536,0.96672,1.4049
2.8667,1.5237,1.3008,0.81512,0.90945,0.92385,0.91676,0.92746,1.2121,1.0196,0.83081,1.0111,0.96992,1.3846
2.8833,1.5253,1.3214,0.81594,0.91554,0.92618,0.90709,0.92914,1.2135,0.99031,0.86031,1.0363,0.98736,1.4015
2.9,1.4762,1.3411,0.79398,0.9142,0.93932,0.95105,0.95379,1.2141,1.0272,0.84073,1.0218,0.9934,1.413
2.9167,1.4287,1.3533,0.78593,0.92083,0.93055,0.94349,0.94293,1.2114,0.99388,0.84449,1.0231,0.97894,1.3971
2.9333,1.4556,1.3575,0.79515,0.91643,0.9544,0.93396,0.93736,1.2088,0.98033,0.84621,1.0138,0.97511,1.42
2.95,1.3817,1.3662,0.78486,0.89871,0.92241,0.92962,0.92867,1.1921,1.008,0.87376,1.0022,0.98319,1.4064
2.9667,1.4102,1.3654,0.81482,0.90774,0.90487,0.912,0.94462,1.1773,0.99692,0.83538,1.0275,1.0074,1.4231
2.9833,1.3534,1.3699,0.80953,0.932,0.96969,0.94548,0.93738,1.164,0.98081,0.84522,1.0251,0.99698,1.4186
